clip_id,file_name,start_time_s,end_time_s,duration_s,audio_layout,program_type,segment_type,lufs_integrated,true_peak_dbfs,silence_ratio,stereo_correlation,snr_estimated,label_loudness_high,label_loudness_low,label_clipping,label_noise_high,label_silence_anomalous,label_mono_issue,label_distortion,source_format,source_origin,pre_correction,qc_result,annotator,synthetic_case,synthetic_type,confidence,notes,y_bin
Lu09BOBESPONJA99Ab01_9,Lu09BOBESPONJA99Ab01.wav,40,45,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_10,Lu09BOBESPONJA99Ab01.wav,45,50,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_11,Lu09BOBESPONJA99Ab01.wav,50,55,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_12,Lu09BOBESPONJA99Ab01.wav,55,60,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_13,Lu09BOBESPONJA99Ab01.wav,60,65,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_14,Lu09BOBESPONJA99Ab01.wav,65,70,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_15,Lu09BOBESPONJA99Ab01.wav,70,75,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_16,Lu09BOBESPONJA99Ab01.wav,75,80,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_17,Lu09BOBESPONJA99Ab01.wav,80,85,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_18,Lu09BOBESPONJA99Ab01.wav,85,90,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_19,Lu09BOBESPONJA99Ab01.wav,90,95,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_20,Lu09BOBESPONJA99Ab01.wav,95,100,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_21,Lu09BOBESPONJA99Ab01.wav,100,105,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_22,Lu09BOBESPONJA99Ab01.wav,105,110,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_23,Lu09BOBESPONJA99Ab01.wav,110,115,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_24,Lu09BOBESPONJA99Ab01.wav,115,120,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_25,Lu09BOBESPONJA99Ab01.wav,120,125,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_26,Lu09BOBESPONJA99Ab01.wav,125,130,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_27,Lu09BOBESPONJA99Ab01.wav,130,135,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_28,Lu09BOBESPONJA99Ab01.wav,135,140,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_29,Lu09BOBESPONJA99Ab01.wav,140,145,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_30,Lu09BOBESPONJA99Ab01.wav,145,150,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_31,Lu09BOBESPONJA99Ab01.wav,150,155,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_32,Lu09BOBESPONJA99Ab01.wav,155,160,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_33,Lu09BOBESPONJA99Ab01.wav,160,165,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_34,Lu09BOBESPONJA99Ab01.wav,165,170,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_35,Lu09BOBESPONJA99Ab01.wav,170,175,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_36,Lu09BOBESPONJA99Ab01.wav,175,180,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_37,Lu09BOBESPONJA99Ab01.wav,180,185,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_38,Lu09BOBESPONJA99Ab01.wav,185,190,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_39,Lu09BOBESPONJA99Ab01.wav,190,195,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_40,Lu09BOBESPONJA99Ab01.wav,195,200,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_41,Lu09BOBESPONJA99Ab01.wav,200,205,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_42,Lu09BOBESPONJA99Ab01.wav,205,210,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_43,Lu09BOBESPONJA99Ab01.wav,210,215,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_44,Lu09BOBESPONJA99Ab01.wav,215,220,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_45,Lu09BOBESPONJA99Ab01.wav,220,225,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_46,Lu09BOBESPONJA99Ab01.wav,225,230,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_47,Lu09BOBESPONJA99Ab01.wav,230,235,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_48,Lu09BOBESPONJA99Ab01.wav,235,240,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_49,Lu09BOBESPONJA99Ab01.wav,240,245,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_50,Lu09BOBESPONJA99Ab01.wav,245,250,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_51,Lu09BOBESPONJA99Ab01.wav,250,255,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_52,Lu09BOBESPONJA99Ab01.wav,255,260,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_53,Lu09BOBESPONJA99Ab01.wav,260,265,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_54,Lu09BOBESPONJA99Ab01.wav,265,270,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_55,Lu09BOBESPONJA99Ab01.wav,270,275,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_56,Lu09BOBESPONJA99Ab01.wav,275,280,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_57,Lu09BOBESPONJA99Ab01.wav,280,285,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_58,Lu09BOBESPONJA99Ab01.wav,285,290,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_59,Lu09BOBESPONJA99Ab01.wav,290,295,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_60,Lu09BOBESPONJA99Ab01.wav,295,300,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_61,Lu09BOBESPONJA99Ab01.wav,300,305,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_62,Lu09BOBESPONJA99Ab01.wav,305,310,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_63,Lu09BOBESPONJA99Ab01.wav,310,315,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_64,Lu09BOBESPONJA99Ab01.wav,315,320,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_65,Lu09BOBESPONJA99Ab01.wav,320,325,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_66,Lu09BOBESPONJA99Ab01.wav,325,330,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_67,Lu09BOBESPONJA99Ab01.wav,330,335,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_68,Lu09BOBESPONJA99Ab01.wav,335,340,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_69,Lu09BOBESPONJA99Ab01.wav,340,345,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_70,Lu09BOBESPONJA99Ab01.wav,345,350,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_71,Lu09BOBESPONJA99Ab01.wav,350,355,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_72,Lu09BOBESPONJA99Ab01.wav,355,360,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_73,Lu09BOBESPONJA99Ab01.wav,360,365,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_74,Lu09BOBESPONJA99Ab01.wav,365,370,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_75,Lu09BOBESPONJA99Ab01.wav,370,375,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_76,Lu09BOBESPONJA99Ab01.wav,375,380,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_77,Lu09BOBESPONJA99Ab01.wav,380,385,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_78,Lu09BOBESPONJA99Ab01.wav,385,390,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_79,Lu09BOBESPONJA99Ab01.wav,390,395,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_80,Lu09BOBESPONJA99Ab01.wav,395,400,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_81,Lu09BOBESPONJA99Ab01.wav,400,405,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_82,Lu09BOBESPONJA99Ab01.wav,405,410,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_83,Lu09BOBESPONJA99Ab01.wav,410,415,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_84,Lu09BOBESPONJA99Ab01.wav,415,420,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_85,Lu09BOBESPONJA99Ab01.wav,420,425,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_86,Lu09BOBESPONJA99Ab01.wav,425,430,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_87,Lu09BOBESPONJA99Ab01.wav,430,435,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_88,Lu09BOBESPONJA99Ab01.wav,435,440,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_89,Lu09BOBESPONJA99Ab01.wav,440,445,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_90,Lu09BOBESPONJA99Ab01.wav,445,450,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_91,Lu09BOBESPONJA99Ab01.wav,450,455,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_92,Lu09BOBESPONJA99Ab01.wav,455,460,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_93,Lu09BOBESPONJA99Ab01.wav,460,465,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_94,Lu09BOBESPONJA99Ab01.wav,465,470,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_95,Lu09BOBESPONJA99Ab01.wav,470,475,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_96,Lu09BOBESPONJA99Ab01.wav,475,480,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_97,Lu09BOBESPONJA99Ab01.wav,480,485,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_98,Lu09BOBESPONJA99Ab01.wav,485,490,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_99,Lu09BOBESPONJA99Ab01.wav,490,495,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_100,Lu09BOBESPONJA99Ab01.wav,495,500,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_101,Lu09BOBESPONJA99Ab01.wav,500,505,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_102,Lu09BOBESPONJA99Ab01.wav,505,510,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_103,Lu09BOBESPONJA99Ab01.wav,510,515,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_104,Lu09BOBESPONJA99Ab01.wav,515,520,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_105,Lu09BOBESPONJA99Ab01.wav,520,525,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_106,Lu09BOBESPONJA99Ab01.wav,525,530,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_107,Lu09BOBESPONJA99Ab01.wav,530,535,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_108,Lu09BOBESPONJA99Ab01.wav,535,540,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_109,Lu09BOBESPONJA99Ab01.wav,540,545,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_110,Lu09BOBESPONJA99Ab01.wav,545,550,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_111,Lu09BOBESPONJA99Ab01.wav,550,555,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_112,Lu09BOBESPONJA99Ab01.wav,555,560,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_113,Lu09BOBESPONJA99Ab01.wav,560,565,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_114,Lu09BOBESPONJA99Ab01.wav,565,570,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_115,Lu09BOBESPONJA99Ab01.wav,570,575,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_116,Lu09BOBESPONJA99Ab01.wav,575,580,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_117,Lu09BOBESPONJA99Ab01.wav,580,585,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_118,Lu09BOBESPONJA99Ab01.wav,585,590,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_119,Lu09BOBESPONJA99Ab01.wav,590,595,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_120,Lu09BOBESPONJA99Ab01.wav,595,600,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_121,Lu09BOBESPONJA99Ab01.wav,600,605,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_122,Lu09BOBESPONJA99Ab01.wav,605,610,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_123,Lu09BOBESPONJA99Ab01.wav,610,615,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_124,Lu09BOBESPONJA99Ab01.wav,615,620,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_125,Lu09BOBESPONJA99Ab01.wav,620,625,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_126,Lu09BOBESPONJA99Ab01.wav,625,630,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_127,Lu09BOBESPONJA99Ab01.wav,630,635,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
Lu09BOBESPONJA99Ab01_128,Lu09BOBESPONJA99Ab01.wav,635,640,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
P1386-CECILIA-NEUROBION_1,P1386-CECILIA-NEUROBION.wav,0,5,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
P1386-CECILIA-NEUROBION_2,P1386-CECILIA-NEUROBION.wav,5,10,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
P1386-CECILIA-NEUROBION_3,P1386-CECILIA-NEUROBION.wav,10,15,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
P1386-CECILIA-NEUROBION_4,P1386-CECILIA-NEUROBION.wav,15,20,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
P1386-CECILIA-NEUROBION_5,P1386-CECILIA-NEUROBION.wav,20,25,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,0,WAV,CANAL,0,OK,AA,0,0,5,,0
SATURACIONMAXIMA100_1,SATURACIONMAXIMA100.wav,0,5,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
SATURACIONMAXIMA100_2,SATURACIONMAXIMA100.wav,5,10,5,STEREO,SERIE,MIXTO,,,,,,0,0,0,0,0,0,1,WAV,CANAL,0,falla,AA,0,0,5,LIMITACION/COMPRESION EXTREMA,1
